Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
1673.115	24.61129	24.73975	24.86454	24.99299	25.13981	25.47013	25.73072	25.98763	26.13442	26.28857	26.47575	26.5932	26.65559	
1675.615	24.58208	24.69586	24.84267	24.96746	25.11426	25.42991	25.70151	25.95842	26.10888	26.25569	26.44655	26.57133	26.63006	
1678.114	24.54184	24.66663	24.8061	24.93456	25.08137	25.40435	25.67962	25.92919	26.08332	26.23748	26.432	26.55679	26.62652	
1680.614	24.55293	24.67771	24.79883	24.90894	25.05942	25.3824	25.65033	25.90358	26.0467	26.20085	26.39905	26.52016	26.60458	
1683.114	24.54214	24.65959	24.78438	24.89448	25.03395	25.35693	25.61752	25.86343	26.02491	26.17539	26.3846	26.51306	26.59013	
1685.614	24.50192	24.63772	24.75884	24.8873	25.02309	25.33506	25.60299	25.85256	25.99569	26.14984	26.3517	26.4875	26.57925	
1688.114	24.47996	24.59741	24.71853	24.83597	24.98645	25.30209	25.55901	25.80859	25.95906	26.11688	26.32241	26.45821	26.54997	
1690.614	24.47277	24.59022	24.71134	24.82512	24.96091	25.28389	25.54081	25.78305	25.93352	26.09134	26.30421	26.44001	26.54278	
1693.114	24.43614	24.56093	24.68572	24.79583	24.93162	25.2436	25.51152	25.7611	25.91524	26.07307	26.28227	26.42174	26.52083	
1695.613	24.41427	24.52805	24.65284	24.77029	24.91342	25.22173	25.48598	25.73556	25.88234	26.03282	26.25304	26.39618	26.50262	
1698.113	24.42909	24.53553	24.64564	24.76308	24.8842	25.19617	25.45676	25.70633	25.84579	25.99995	26.2275	26.36697	26.47708	
1700.613	24.44392	24.55036	24.64578	24.74855	24.87334	25.1743	25.42387	25.66978	25.82393	25.98542	26.20197	26.3451	26.46622	
