Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
2285.78878	31.6658	31.36766	30.92861	30.6002	30.39299	29.82623	29.39661	28.91214	28.82049	28.36171	27.72309	27.54479	27.18356
2288.28869	31.68752	31.39296	30.95032	30.62245	30.41524	29.85582	29.42254	28.95275	28.85374	28.39496	27.75268	27.57805	27.20581
2290.78877	31.70923	31.41467	30.97204	30.64837	30.44851	29.88541	29.45947	28.98234	28.88335	28.43191	27.79696	27.61133	27.22807
2293.28908	31.72744	31.43646	31.00099	30.68538	30.47083	29.91142	29.48914	29.01935	28.93135	28.4689	27.8156	27.64465	27.25772
2295.78918	31.79574	31.49043	31.02989	30.70766	30.50045	29.9447	29.52242	29.04897	28.94627	28.4985	27.85254	27.67058	27.27999
2298.28911	31.18693	31.23983	30.96197	30.69678	30.49691	29.96318	29.54458	29.0748	28.97948	28.52803	27.88575	27.69277	27.30218
2300.78869	30.5568	30.78879	30.71511	30.54661	30.39446	29.94147	29.55957	29.10447	29.02015	28.5577	27.9154	27.72977	27.33184
2303.28896	30.03443	30.3549	30.42096	30.34131	30.22586	29.8683	29.54879	29.12305	29.04973	28.59829	27.94499	27.75569	27.35408
2305.78949	29.59425	29.97344	30.12392	30.11034	30.03159	29.76578	29.505	29.14532	29.07565	28.62054	27.97825	27.78528	27.37633
2308.28938	29.21272	29.61026	29.83415	29.87194	29.81522	29.64117	29.44278	29.13448	29.09056	28.6538	28.00784	27.81487	27.40592
2310.7893	28.87544	29.29501	29.56661	29.64845	29.6064	29.49108	29.35141	29.10184	29.09463	28.67622	28.0376	27.84096	27.43201
2313.28967	28.57833	29.0089	29.30986	29.43207	29.39737	29.34811	29.25983	29.06898	29.08009	28.68371	28.0561	27.87047	27.45051
2315.78948	28.28861	28.72653	29.06786	29.21944	29.19941	29.20154	29.16097	29.01783	29.06566	28.69496	28.08204	27.8854	27.47645
2318.2896	28.03191	28.46615	28.83318	29.01778	29.00143	29.05861	29.0474	28.95565	29.02919	28.69519	28.10429	27.90764	27.49503
2320.78966	27.78258	28.22784	28.61689	28.83452	28.81817	28.90838	28.94122	28.88984	28.99269	28.68072	28.10449	27.91886	27.51358
2323.28991	27.54792	28.00419	28.40791	28.63656	28.63122	28.75813	28.82033	28.81666	28.95256	28.66628	28.11942	27.94113	27.53952
2325.78957	27.34262	27.78787	28.20995	28.47163	28.45895	28.63357	28.71045	28.73982	28.90875	28.6555	28.12699	27.95971	27.56544
2328.28952	27.13372	27.57531	28.01574	28.29577	28.29043	28.48707	28.58965	28.66305	28.85397	28.63375	28.12359	27.96365	27.57306
2330.78982	26.92834	27.38095	27.82137	28.12342	28.11808	28.34776	28.47969	28.58246	28.78807	28.59355	28.11642	27.95648	27.59525
2333.28986	26.74147	27.18673	27.64551	27.9549	27.94589	28.2086	28.3699	28.49469	28.726	28.56451	28.10573	27.95314	27.59557
2335.78987	26.56545	27.00704	27.47683	27.79724	27.79923	28.07663	28.2526	28.41409	28.65642	28.52796	28.09488	27.94961	27.6104
2338.29006	26.38216	26.83108	27.30455	27.63963	27.6453	27.94104	28.14271	28.33356	28.59794	28.48416	28.08411	27.94619	27.62166
2340.79007	26.22097	26.66623	27.1507	27.50047	27.50247	27.82757	28.04025	28.24946	28.52849	28.44774	28.06604	27.93546	27.62561
2343.29076	26.06696	26.50854	26.99669	27.35746	27.35946	27.70659	27.93395	28.16885	28.45157	28.40018	28.0405	27.9246	27.62943
2345.79121	25.90937	26.34729	26.84644	27.21089	27.2239	27.57469	27.83142	28.08467	28.38574	28.35638	28.01872	27.91383	27.63701
2348.29011	25.75912	26.19337	26.68885	27.06798	27.08466	27.45014	27.71787	27.9858	28.31255	28.3052	28.00058	27.89569	27.63722
2350.79038	25.61981	26.04305	26.5422	26.92867	26.94901	27.32183	27.60792	27.8942	28.23562	28.26131	27.97137	27.87382	27.63004
2353.29025	25.48799	25.90756	26.41772	26.80052	26.8172	27.2157	27.51647	27.81743	28.17724	28.21394	27.94601	27.85214	27.63037
2355.79069	25.38538	25.7976	26.29309	26.69423	26.70357	27.10942	27.41019	27.73684	28.10031	28.15536	27.91313	27.8376	27.63419
2358.29097	25.26442	25.67664	26.17212	26.56593	26.57894	26.99213	27.31125	27.65258	28.03073	28.09312	27.88759	27.8084	27.62333
2360.79035	25.16188	25.56309	26.05858	26.45973	26.4764	26.89694	27.21972	27.56839	27.95386	28.04195	27.85477	27.78658	27.62354
2363.29122	25.06661	25.44947	25.94496	26.3461	26.36645	26.79432	27.12445	27.49148	27.88062	27.98706	27.81456	27.76106	27.60903
2365.7911	24.97876	25.35428	25.84242	26.24724	26.26392	26.68445	27.03293	27.39995	27.80377	27.92489	27.77441	27.72091	27.59824
2368.29116	24.87989	25.25542	25.74356	26.14104	26.16505	26.58926	26.93773	27.31944	27.73425	27.87739	27.74526	27.6991	27.59111
2370.79146	24.81398	25.17115	25.65195	26.0531	26.08446	26.50132	26.86815	27.24986	27.66834	27.82616	27.70871	27.67356	27.58025
2373.29081	24.71879	25.07963	25.56777	25.96525	25.9856	26.42448	26.78397	27.17669	27.60251	27.77501	27.67592	27.64444	27.56581
2375.79106	24.66397	25.01013	25.48359	25.8774	25.90876	26.3403	26.70713	27.11819	27.53672	27.72023	27.63214	27.61534	27.56241
2378.29181	24.57603	24.92587	25.39566	25.78947	25.82082	26.2487	26.6192	27.02659	27.47448	27.66533	27.59926	27.59347	27.5332
2380.79117	24.50655	24.8417	25.31516	25.7053	25.73666	26.17187	26.54604	26.95711	27.3976	27.61048	27.55175	27.55697	27.52606
2383.29205	24.41501	24.75383	25.21628	25.61376	25.65613	26.084	26.46184	26.88025	27.34277	27.55565	27.51528	27.5205	27.50794
2385.79179	24.34906	24.68054	25.154	25.54047	25.57183	26.00337	26.38855	26.81797	27.27321	27.50443	27.46773	27.48397	27.48608
2388.29223	24.27956	24.61104	25.07716	25.47097	25.50233	25.9302	26.31905	26.75948	27.20368	27.44225	27.43491	27.45114	27.46427
2390.79195	24.22098	24.54146	25.00391	25.39037	25.4254	25.85694	26.24947	26.67889	27.14144	27.38735	27.39102	27.41092	27.44607
2393.29198	24.14791	24.47572	24.93083	25.30996	25.356	25.77653	26.17639	26.62049	27.07938	27.33997	27.35098	27.37455	27.42439
2395.79155	24.08932	24.4098	24.86123	25.24036	25.2864	25.7106	26.11413	26.55089	27.02448	27.28874	27.30709	27.34901	27.40986
2398.29205	24.01615	24.32928	24.77705	25.16719	25.21323	25.63376	26.03729	26.48139	26.97699	27.24125	27.27061	27.31621	27.38806
2400.79255	23.95758	24.27438	24.72582	25.09761	25.15099	25.57152	25.98239	26.41915	26.91475	27.19369	27.23406	27.27232	27.36986
2403.29187	23.90268	24.21581	24.65991	25.03904	25.08508	25.51662	25.92382	26.37159	26.85618	27.13511	27.19017	27.23943	27.34432
2405.79272	23.86623	24.16468	24.60878	24.97689	25.02293	25.4508	25.86535	26.30578	26.79401	27.08396	27.14636	27.20296	27.31519
2408.2919	23.80774	24.10985	24.53927	24.91473	24.96444	25.37763	25.79951	26.25095	26.74286	27.0328	27.10254	27.16648	27.28972
2410.7921	24.00607	24.12834	24.50638	24.85614	24.90585	25.31904	25.74093	26.19604	26.68061	26.98157	27.06232	27.12993	27.26785
2413.29287	23.99898	24.19833	24.53599	24.85273	24.89143	25.27158	25.67878	26.12655	26.63679	26.94142	27.02217	27.10079	27.25339
2415.79244	23.84137	24.11413	24.48849	24.81991	24.85494	25.23142	25.62762	26.06438	26.57096	26.88659	26.97835	27.06432	27.21325
2418.29309	23.75344	24.03721	24.42992	24.76501	24.80738	25.18754	25.59107	26.02783	26.53073	26.84637	26.9418	27.0241	27.19505
2420.79281	23.90417	24.03012	24.3898	24.71755	24.76359	25.14741	25.55094	25.9877	26.47594	26.78791	26.89802	26.98399	27.16228
2423.29306	23.91533	24.10735	24.41565	24.70302	24.76007	25.10719	25.50339	25.92913	26.43205	26.75503	26.86147	26.9511	27.14041
2425.79336	23.75404	24.01946	24.39015	24.68853	24.73824	25.07803	25.46688	25.8963	26.39557	26.71488	26.82499	26.92197	27.12228
2428.29277	23.6551	23.93152	24.31323	24.63363	24.68334	25.03781	25.43033	25.85241	26.35168	26.67466	26.78477	26.88542	27.09307
2430.79359	23.74341	23.89505	24.25474	24.5678	24.62118	24.98666	25.38285	25.8086	26.30786	26.62717	26.74462	26.85628	27.06761
2433.29284	23.81322	23.99423	24.28417	24.56788	24.61391	24.9537	25.34255	25.76463	26.25656	26.59055	26.71167	26.81599	27.04566
2435.7936	23.65562	23.91002	24.25136	24.54607	24.58844	24.91721	25.29873	25.72447	26.21639	26.54304	26.66783	26.77949	27.01283
2438.2931	23.68156	23.84788	24.19288	24.4876	24.54465	24.86975	25.26594	25.67701	26.1836	26.51026	26.63504	26.7467	26.98739
2440.79376	23.76621	23.92519	24.21147	24.48049	24.51919	24.84796	25.21846	25.63687	26.13978	26.46277	26.59122	26.71022	26.96192
2443.29358	23.6048	23.85186	24.18218	24.45487	24.50091	24.81501	25.18918	25.60392	26.09949	26.43715	26.55827	26.68828	26.92896
2445.79384	23.58658	23.77492	24.11625	24.41464	24.46435	24.79312	25.16362	25.57102	26.06663	26.39328	26.52908	26.64807	26.91078
2448.29348	24.46394	24.16047	24.24121	24.43683	24.46819	24.75292	25.12342	25.53449	26.03374	26.35672	26.49986	26.62253	26.88157
2450.79408	25.312	24.77363	24.58645	24.64626	24.6189	24.79352	25.11998	25.5127	25.99727	26.32759	26.45972	26.58973	26.85978
2453.29376	26.02785	25.3647	24.99767	24.94738	24.86129	24.89645	25.13849	25.47982	25.9754	26.30939	26.43785	26.56419	26.83423
2455.79408	26.62633	25.89711	25.40897	25.25958	25.14046	25.0545	25.20846	25.48005	25.94259	26.26557	26.40137	26.52771	26.80877
2458.29437	27.16591	26.39632	25.81275	25.59363	25.44515	25.25275	25.31128	25.5058	25.93533	26.23629	26.36474	26.50209	26.79049
2460.79416	27.64329	26.84801	26.18737	25.90586	25.73168	25.44386	25.43999	25.54643	25.93188	26.21082	26.33194	26.47296	26.75768
2463.294	28.07661	27.25564	26.54361	26.20704	26.01819	25.64595	25.57602	25.60171	25.96514	26.21472	26.31748	26.45116	26.73589
2465.79411	28.4768	27.64482	26.88875	26.50814	26.31561	25.8663	25.73397	25.6936	25.99832	26.2112	26.30295	26.42562	26.71035
2468.29477	28.77059	27.97531	27.19722	26.78725	26.57637	26.072	25.87729	25.77452	26.0352	26.21504	26.2811	26.4001	26.68116
2470.79462	29.03508	28.27283	27.48373	27.0444	26.84453	26.27043	26.04635	25.88119	26.10518	26.2373	26.27401	26.40035	26.67039
2473.29405	29.20407	28.4932	27.72612	27.26844	27.07224	26.47245	26.21166	25.98044	26.16772	26.25948	26.26682	26.38582	26.64852
2475.79425	29.34381	28.67699	27.93193	27.47057	27.27805	26.64889	26.36242	26.08715	26.24877	26.30015	26.27446	26.37511	26.62313
2478.29434	29.50555	28.85341	28.11936	27.65067	27.45814	26.80696	26.50214	26.20118	26.33341	26.33341	26.28202	26.37166	26.61235
2480.79437	29.64508	29.00762	28.28458	27.81955	27.63437	26.96484	26.63799	26.30767	26.40322	26.37018	26.28944	26.37908	26.5904
2483.29434	29.76635	29.16192	28.44622	27.97386	27.78867	27.10813	26.77761	26.41426	26.49879	26.4364	26.30794	26.38657	26.59422
2485.79448	29.86576	29.28702	28.586	28.11364	27.93212	27.25158	26.89537	26.52101	26.59819	26.4991	26.34128	26.41256	26.58351
2488.29475	30.00171	29.42297	28.72563	28.25326	28.07174	27.38019	27.02032	26.62393	26.67175	26.54696	26.36712	26.4274	26.58366
2490.79548	30.08263	29.53692	28.85793	28.37455	28.20038	27.50149	27.14161	26.72687	26.76365	26.6095	26.39296	26.4459	26.57647
2493.29541	30.18193	29.64724	28.97926	28.48854	28.32537	27.61914	27.24091	26.81517	26.84094	26.66477	26.41152	26.46445	26.56934
2495.79572	30.28486	29.75383	29.08952	28.5988	28.43564	27.7294	27.35118	26.91442	26.91816	26.71997	26.45204	26.47562	26.57683
2498.29479	30.36086	29.84941	29.19244	28.70906	28.53856	27.82866	27.44676	26.99899	27.00278	26.78991	26.48895	26.51253	26.58805
2500.79499	30.43272	29.92672	29.28443	28.80472	28.64156	27.939	27.53874	27.08731	27.08374	26.85251	26.5332	26.54576	26.58826
2503.29584	30.46869	30.00762	29.37634	28.90397	28.7298	28.03091	27.638	27.16821	27.15731	26.91141	26.56273	26.5753	26.59943
2505.79586	30.54772	30.09227	29.46099	28.99596	28.82546	28.11922	27.72264	27.25653	27.24193	26.97034	26.61065	26.61588	26.61065
2508.29534	30.63034	30.17325	29.55665	29.08428	28.91011	28.21489	27.80363	27.33751	27.31923	27.02928	26.64391	26.63445	26.61455
2510.79562	30.66632	30.23581	29.63022	29.16887	28.99836	28.30682	27.89188	27.42209	27.38545	27.09183	26.68443	26.66763	26.63305
2513.29625	30.72022	30.29471	29.70014	29.24612	29.06827	28.38406	27.96913	27.492	27.46644	27.1508	26.73239	26.70825	26.65165
2515.7963	30.75983	30.34998	29.77008	29.32341	29.1529	28.46869	28.05009	27.56929	27.53634	27.2207	26.78027	26.73778	26.67017
2518.29592	30.81018	30.41533	29.83269	29.38234	29.20816	28.5313	28.11269	27.63923	27.58795	27.26497	26.81353	26.77104	26.68507
2520.79572	30.85337	30.46568	29.88795	29.44862	29.27812	28.60492	28.17898	27.70185	27.66158	27.32759	26.85046	26.80797	26.70732
2523.29656	30.91449	30.51606	29.94691	29.51125	29.33707	28.66387	28.24894	27.77181	27.7242	27.37553	26.89473	26.84122	26.72223
2525.79599	30.95755	30.56627	30.00571	29.58473	29.39954	28.73735	28.31508	27.83061	27.78667	27.438	26.93518	26.87066	26.74066
2528.29604	31.00442	30.62389	30.07208	29.64743	29.46225	28.80006	28.37412	27.89699	27.8457	27.47867	26.97952	26.91134	26.76298
2530.79656	31.04037	30.667	30.1236	29.69528	29.51376	28.86259	28.43297	27.95584	27.89356	27.52654	27.0127	26.93351	26.77781
2533.29687	31.11939	30.72454	30.18256	29.7579	29.56905	28.91787	28.48826	28.01113	27.96352	27.58549	27.06064	26.98512	26.80372
2535.79643	31.16963	30.78553	30.23404	29.8204	29.63154	28.96935	28.54341	28.05527	28.02232	27.63694	27.09742	27.01088	26.83316
2538.29702	31.18417	30.82872	30.2893	29.87933	29.69415	29.04664	28.61336	28.12522	28.06662	27.68492	27.14173	27.05152	26.85178
2540.7972	31.22739	30.86478	30.3336	29.93097	29.74211	29.09827	28.66499	28.18419	28.13659	27.73286	27.18233	27.08478	26.87403
2543.29673	31.26702	30.90798	30.38521	29.98258	29.79005	29.14622	28.71661	28.23213	28.17717	27.77711	27.21189	27.10701	26.88524
2545.79669	31.32449	30.96187	30.43675	30.03412	29.83792	29.19409	28.77181	28.28001	28.22872	27.82866	27.25611	27.14388	26.90744
2548.29652	31.36411	31.00866	30.48837	30.0894	29.89688	29.25671	28.8271	28.33896	28.27297	27.87291	27.30036	27.18446	26.93333
2550.79681	31.39655	31.04827	30.53629	30.14834	29.95215	29.31198	28.87502	28.39055	28.31724	27.9025	27.32627	27.21038	26.95558
2553.29753	31.37521	31.05916	30.57315	30.1852	29.98533	29.35617	28.93023	28.44209	28.3651	27.95403	27.36312	27.23989	26.97775
2555.79725	31.4077	31.07374	30.59528	30.22215	30.01862	29.40414	28.97453	28.48639	28.41304	27.99463	27.40739	27.28048	27.00367
2558.29685	31.46513	31.13118	30.63481	30.26266	30.06646	29.45198	29.0187	28.5379	28.44989	28.03883	27.43691	27.30633	27.00749
2560.79705	31.47967	31.16004	30.678	30.30324	30.11072	29.49625	29.05562	28.58216	28.50523	28.07948	27.4849	27.35066	27.04447
2563.29715	31.50855	31.18892	30.71405	30.34385	30.14765	29.54419	29.10724	28.63378	28.54948	28.1274	27.51814	27.38023	27.07772
2565.79724	31.52669	31.21422	30.74651	30.37712	30.18092	29.57745	29.14784	28.66704	28.59008	28.168	27.55874	27.41348	27.09629
2568.29731	31.54116	31.23944	30.76815	30.41764	30.22145	29.62165	29.1847	28.70757	28.63794	28.21219	27.59559	27.454	27.11846
2570.79754	31.55922	31.25034	30.80054	30.45083	30.24362	29.65851	29.22156	28.74443	28.66745	28.23804	27.62511	27.47618	27.14798
2573.29729	31.58094	31.26847	30.81509	30.47675	30.2879	29.69177	29.2695	28.79604	28.71172	28.28231	27.66204	27.50944	27.1739
2575.79801	31.58116	31.29377	30.83681	30.50268	30.29914	29.72504	29.29542	28.82564	28.74865	28.32657	27.70263	27.53902	27.19247
2578.29822	31.60997	31.31541	30.86561	30.53219	30.32865	29.75455	29.32494	28.86249	28.79284	28.36343	27.74683	27.57221	27.23666
2580.79809	31.66385	31.36213	30.90875	30.57272	30.36551	29.79875	29.36914	28.90302	28.82603	28.39294	27.76533	27.60906	27.25517
2583.2984	31.6784	31.38026	30.93046	30.59864	30.39878	29.82834	29.4024	28.94362	28.8703	28.44088	27.80593	27.63865	27.27741
2585.79771	31.70362	31.40907	30.97001	30.64651	30.43196	29.87621	29.44293	28.98048	28.89985	28.45942	27.8208	27.66453	27.29595
2588.29797	31.72892	31.42362	30.99531	30.6651	30.46523	29.8948	29.47987	29.01742	28.9331	28.49634	27.8614	27.69411	27.3182
2590.79859	31.75056	31.456	31.01695	30.69461	30.4874	29.93532	29.50938	29.04326	28.96996	28.52586	27.90192	27.71629	27.34037
2593.29856	31.77944	31.47414	31.03509	30.72421	30.51333	29.95757	29.53897	29.07286	28.99955	28.56646	27.93518	27.75689	27.3773
2595.7981	31.69714	31.48855	31.06382	30.7463	30.5391	29.976	29.56841	29.10597	29.03999	28.59956	27.97195	27.78632	27.40307
2598.29873	31.04177	31.15198	30.94576	30.70608	30.51723	30.00919	29.59793	29.13915	29.06217	28.62908	27.99046	27.80849	27.41056
2600.79837	30.4509	30.70797	30.67726	30.54108	30.39994	29.97631	29.60909	29.16867	29.09535	28.66226	28.01997	27.84168	27.44741
2603.29856	29.95549	30.29431	30.3824	30.3211	30.22033	29.89213	29.59097	29.19459	29.13196	28.68816	28.05688	27.87125	27.46964
2605.79819	29.53353	29.91639	30.09256	30.09366	30.01858	29.7748	29.53971	29.19104	29.15007	28.71772	28.08644	27.90082	27.49921
2608.29873	29.16299	29.57522	29.81378	29.85892	29.80219	29.64283	29.46279	29.17651	29.16097	28.74357	28.10862	27.92299	27.52138
2610.79854	28.83649	29.2634	29.54234	29.64253	29.60782	29.50718	29.3822	29.15465	29.15751	28.76939	28.13811	27.95615	27.53619
2613.29853	28.54678	28.96634	29.28566	29.41888	29.39151	29.35693	29.287	29.10716	29.15417	28.77698	28.15671	27.9674	27.56213
2615.79918	28.28644	28.71335	29.06569	29.2246	29.20825	29.21404	29.18449	29.05236	29.1329	28.78455	28.19364	27.997	27.58805
2618.29913	28.02232	28.45657	28.83093	29.02288	29.00285	29.06003	29.07452	28.99377	29.09299	28.7847	28.19379	28.01183	27.60655
2620.79877	27.78026	28.22551	28.61823	28.82853	28.81951	28.9244	28.96091	28.93155	29.05642	28.76647	28.20493	28.02297	27.61769
2623.29879	27.56402	28.00194	28.42035	28.65266	28.64732	28.78524	28.85479	28.86213	29.00536	28.74844	28.20525	28.0343	27.64003
2625.79904	27.34394	27.79287	28.21128	28.47663	28.46395	28.63857	28.73747	28.77785	28.95778	28.72655	28.21272	28.04911	27.66218
2628.29951	27.14965	27.59124	28.028	28.30436	28.29902	28.50301	28.6276	28.69367	28.90295	28.70476	28.21295	28.05301	27.67342
2630.79885	26.94429	27.39322	27.84833	28.13203	28.13403	28.36371	28.50298	28.62043	28.85172	28.68289	28.2131	28.0605	27.69559
2633.29883	26.76099	27.19891	27.6687	27.97443	27.98009	28.23179	28.40043	28.53623	28.78592	28.64278	28.20969	28.05709	27.70687
2635.79885	26.58872	27.02664	27.50377	27.82418	27.82617	28.10724	28.29055	28.44837	28.72008	28.60997	28.1879	28.04998	27.71444
2638.29959	26.41647	26.86173	27.33152	27.67028	27.6686	27.97903	28.18437	28.37155	28.65424	28.5735	28.17711	28.04286	27.722
2640.79955	26.2478	26.68939	27.17753	27.52729	27.53296	27.85072	28.07074	28.29463	28.592	28.52594	28.15891	28.04301	27.73683
2643.2994	26.09753	26.53545	27.02726	27.38437	27.3937	27.72248	27.97186	28.20309	28.52983	28.48946	28.14079	28.02489	27.73706
2645.79931	25.93994	26.37786	26.88068	27.24513	27.26181	27.60893	27.85831	28.11523	28.45298	28.44197	28.11899	28.01044	27.74463
2648.29928	25.79334	26.22392	26.73409	27.10587	27.12255	27.48436	27.74842	28.02736	28.39082	28.39816	28.09353	27.99598	27.74852
2650.79917	25.67603	26.08459	26.59108	26.97388	26.98689	27.36704	27.64579	27.94675	28.31389	28.34693	28.07166	27.97778	27.74134
2653.29975	25.54408	25.96364	26.47013	26.84926	26.86227	27.26445	27.55787	27.85884	28.24431	28.29569	28.04611	27.96325	27.74516
2655.80033	25.42686	25.84276	26.33824	26.72471	26.75239	27.15091	27.45534	27.77833	28.17113	28.24453	28.01698	27.94145	27.74538
2658.29943	25.31324	25.71812	26.21728	26.61109	26.62409	27.04095	27.36374	27.69406	28.10156	28.18965	27.98412	27.91594	27.73087
2660.79968	25.21445	25.60466	26.10381	26.49762	26.51796	26.93482	27.25761	27.60995	28.02848	28.13859	27.94406	27.89423	27.73119
2663.30017	25.11551	25.4947	26.0012	26.395	26.41902	26.83222	27.16601	27.51836	27.95156	28.07634	27.91485	27.85401	27.71666
2665.79977	25.00922	25.4031	25.89124	26.28505	26.30907	26.73327	27.07808	27.4451	27.88197	28.02511	27.87463	27.83214	27.7058
2668.3005	24.92504	25.30057	25.79238	26.18986	26.20654	26.64175	26.9939	27.36092	27.80877	27.97394	27.84548	27.80299	27.69867
2670.80087	24.83719	25.21639	25.70453	26.10201	26.12235	26.5539	26.91705	27.29509	27.74295	27.92647	27.81269	27.77387	27.6879
2673.30055	24.75658	25.11375	25.60556	26.00304	26.0344	26.46227	26.82543	27.22182	27.67705	27.86055	27.76513	27.73732	27.6697
2675.80047	24.676	25.03685	25.51398	25.90779	25.93548	26.36702	26.74119	27.14859	27.60744	27.8093	27.72489	27.71176	27.65883
2678.30087	24.61008	24.95991	25.43337	25.83085	25.85854	26.29742	26.67526	27.07899	27.54153	27.75073	27.68467	27.67521	27.63695
2680.80033	24.53325	24.87942	25.35287	25.74302	25.78171	26.21326	26.59477	27.00951	27.46101	27.68856	27.64085	27.63506	27.61882
